ID,Date,Nº_beers,Nº_glasses_wine,Nº_drinks,Nº_shots,BAC_percentage
321,2018-05-30 22:50:22,-1,-1,-1,-1,0.0750000029802322
322,2018-05-30 22:50:22,-1,-1,-1,-1,0.0750000029802322
323,2018-05-30 22:50:22,-1,-1,-1,-1,0.0750000029802322
324,2018-05-30 22:50:22,-1,-1,-1,-1,0.0750000029802322
325,2018-05-30 22:50:22,-1,-1,-1,-1,0.0750000029802322
326,2018-05-30 22:50:22,-1,-1,-1,-1,0.0750000029802322
327,2018-05-30 22:50:22,-1,-1,-1,-1,0.0750000029802322
328,2018-05-30 22:50:22,-1,-1,-1,-1,0.0750000029802322
329,2018-05-30 22:50:22,-1,-1,-1,-1,0.0750000029802322
330,2018-05-30 22:50:22,-1,-1,-1,-1,0.0750000029802322
331,2018-05-30 22:50:22,-1,-1,-1,-1,0.0750000029802322
332,2018-05-30 22:50:22,-1,-1,-1,-1,0.0750000029802322
333,2018-05-30 22:50:22,-1,-1,-1,-1,0.0750000029802322
334,2018-05-30 22:50:22,-1,-1,-1,-1,0.0750000029802322
335,2018-05-30 22:50:22,-1,-1,-1,-1,0.0750000029802322
336,2018-05-30 22:50:22,-1,-1,-1,-1,0.0750000029802322
337,2018-05-30 22:50:22,-1,-1,-1,-1,0.0750000029802322
338,2018-05-30 22:50:22,-1,-1,-1,-1,0.0750000029802322
339,2018-05-30 22:50:22,-1,-1,-1,-1,0.0750000029802322
340,2018-05-30 22:50:22,-1,-1,-1,-1,0.0750000029802322
341,2018-05-30 22:50:22,-1,-1,-1,-1,0.0750000029802322
342,2018-05-30 22:50:22,-1,-1,-1,-1,0.0750000029802322
343,2018-05-30 22:50:22,-1,-1,-1,-1,0.0750000029802322
344,2018-05-30 22:50:22,-1,-1,-1,-1,0.0750000029802322
345,2018-05-30 22:50:22,-1,-1,-1,-1,0.0750000029802322
346,2018-05-30 22:50:22,-1,-1,-1,-1,0.0750000029802322
347,2018-05-30 22:50:22,-1,-1,-1,-1,0.0750000029802322
348,2018-05-30 22:50:22,-1,-1,-1,-1,0.0750000029802322
349,2018-05-30 22:50:22,-1,-1,-1,-1,0.0750000029802322
350,2018-05-30 22:50:22,-1,-1,-1,-1,0.0750000029802322
351,2018-05-30 22:50:22,-1,-1,-1,-1,0.0750000029802322
352,2018-05-30 22:50:22,-1,-1,-1,-1,0.0750000029802322
353,2018-05-30 22:50:22,-1,-1,-1,-1,0.0750000029802322
354,2018-05-30 22:50:22,-1,-1,-1,-1,0.0750000029802322
355,2018-05-30 22:50:22,-1,-1,-1,-1,0.0750000029802322
356,2018-05-30 22:50:22,-1,-1,-1,-1,0.0750000029802322
357,2018-05-30 22:50:22,-1,-1,-1,-1,0.0750000029802322
358,2018-05-30 22:50:22,-1,-1,-1,-1,0.0750000029802322
359,2018-05-30 22:50:22,-1,-1,-1,-1,0.0750000029802322
360,2018-05-30 22:50:22,-1,-1,-1,-1,0.0750000029802322
361,2018-05-30 22:50:22,-1,-1,-1,-1,0.0750000029802322
362,2018-05-30 22:50:22,-1,-1,-1,-1,0.0750000029802322
363,2018-05-30 22:50:22,-1,-1,-1,-1,0.0750000029802322
364,2018-05-30 22:50:22,-1,-1,-1,-1,0.0750000029802322
365,2018-05-30 22:50:22,-1,-1,-1,-1,0.0750000029802322
366,2018-05-30 22:50:22,-1,-1,-1,-1,0.0750000029802322
367,2018-05-30 22:50:23,-1,-1,-1,-1,0.0750000029802322
368,2018-05-30 22:50:23,-1,-1,-1,-1,0.0750000029802322
369,2018-05-30 22:50:23,-1,-1,-1,-1,0.0750000029802322
370,2018-05-30 22:50:23,-1,-1,-1,-1,0.0750000029802322
371,2018-05-30 22:50:23,-1,-1,-1,-1,0.0750000029802322
372,2018-05-30 22:50:23,-1,-1,-1,-1,0.0750000029802322
373,2018-05-30 22:50:23,-1,-1,-1,-1,0.0750000029802322
374,2018-05-30 22:50:23,-1,-1,-1,-1,0.0750000029802322
375,2018-05-30 22:50:23,-1,-1,-1,-1,0.0750000029802322
376,2018-05-30 22:50:23,-1,-1,-1,-1,0.0750000029802322
377,2018-05-30 22:50:23,-1,-1,-1,-1,0.0750000029802322
378,2018-05-30 22:50:23,-1,-1,-1,-1,0.0750000029802322
379,2018-05-30 22:50:23,-1,-1,-1,-1,0.0750000029802322
380,2018-05-30 22:50:23,-1,-1,-1,-1,0.0750000029802322
381,2018-05-30 22:50:23,-1,-1,-1,-1,0.0750000029802322
382,2018-05-30 22:50:23,-1,-1,-1,-1,0.0750000029802322
383,2018-05-30 22:50:23,-1,-1,-1,-1,0.0750000029802322
384,2018-05-30 22:50:23,-1,-1,-1,-1,0.0750000029802322
385,2018-05-30 22:50:23,-1,-1,-1,-1,0.0750000029802322
386,2018-05-30 22:50:23,-1,-1,-1,-1,0.0750000029802322
387,2018-05-30 22:50:23,-1,-1,-1,-1,0.0750000029802322
388,2018-05-30 22:50:23,-1,-1,-1,-1,0.0750000029802322
